Entity,Code,Date,Total confirmed cases of COVID-19 per million people (cases per million)
Sao Tome and Principe,STP,"Apr 14, 2020",18.251
Sao Tome and Principe,STP,"Apr 15, 2020",18.251
Sao Tome and Principe,STP,"Apr 16, 2020",18.251
Sao Tome and Principe,STP,"Apr 17, 2020",18.251
Sao Tome and Principe,STP,"Apr 18, 2020",18.251
Sao Tome and Principe,STP,"Apr 19, 2020",18.251
Sao Tome and Principe,STP,"Apr 20, 2020",18.251
Sao Tome and Principe,STP,"Apr 21, 2020",18.251
Sao Tome and Principe,STP,"Apr 22, 2020",18.251
Sao Tome and Principe,STP,"Apr 23, 2020",31.94
Sao Tome and Principe,STP,"Apr 24, 2020",36.503
Sao Tome and Principe,STP,"Apr 25, 2020",36.503
Sao Tome and Principe,STP,"Apr 26, 2020",36.503
Sao Tome and Principe,STP,"Apr 27, 2020",36.503
Sao Tome and Principe,STP,"Apr 28, 2020",36.503
Sao Tome and Principe,STP,"Apr 29, 2020",50.191
Sao Tome and Principe,STP,"Apr 30, 2020",63.88
Sao Tome and Principe,STP,"May 1, 2020",73.006
Sao Tome and Principe,STP,"May 2, 2020",82.131
Sao Tome and Principe,STP,"May 3, 2020",82.131
Sao Tome and Principe,STP,"May 4, 2020",82.131
Sao Tome and Principe,STP,"May 5, 2020",793.937
Sao Tome and Principe,STP,"May 6, 2020",793.937
Sao Tome and Principe,STP,"May 7, 2020",793.937
Sao Tome and Principe,STP,"May 8, 2020",853.254
Sao Tome and Principe,STP,"May 9, 2020",949.074
Sao Tome and Principe,STP,"May 10, 2020",949.074
Sao Tome and Principe,STP,"May 11, 2020",949.074
Sao Tome and Principe,STP,"May 12, 2020",967.325
Sao Tome and Principe,STP,"May 13, 2020",1003.828
Sao Tome and Principe,STP,"May 14, 2020",1072.271
Sao Tome and Principe,STP,"May 15, 2020",1072.271
Sao Tome and Principe,STP,"May 16, 2020",1072.271
Sao Tome and Principe,STP,"May 17, 2020",1072.271
Sao Tome and Principe,STP,"May 18, 2020",1072.271
Sao Tome and Principe,STP,"May 19, 2020",1122.462
Sao Tome and Principe,STP,"May 20, 2020",1145.277
Sao Tome and Principe,STP,"May 21, 2020",1145.277
Sao Tome and Principe,STP,"May 22, 2020",1145.277
Sao Tome and Principe,STP,"May 23, 2020",1145.277
Saudi Arabia,SAU,"Mar 3, 2020",0.029
Saudi Arabia,SAU,"Mar 6, 2020",0.144
Saudi Arabia,SAU,"Mar 8, 2020",0.201
Saudi Arabia,SAU,"Mar 9, 2020",0.316
Saudi Arabia,SAU,"Mar 10, 2020",0.431
Saudi Arabia,SAU,"Mar 11, 2020",0.574
Saudi Arabia,SAU,"Mar 12, 2020",1.293
Saudi Arabia,SAU,"Mar 13, 2020",1.781
Saudi Arabia,SAU,"Mar 14, 2020",2.47
Saudi Arabia,SAU,"Mar 15, 2020",2.47
Saudi Arabia,SAU,"Mar 16, 2020",3.389
Saudi Arabia,SAU,"Mar 17, 2020",3.82
Saudi Arabia,SAU,"Mar 18, 2020",3.82
Saudi Arabia,SAU,"Mar 19, 2020",4.912
Saudi Arabia,SAU,"Mar 20, 2020",6.836
Saudi Arabia,SAU,"Mar 21, 2020",7.87
Saudi Arabia,SAU,"Mar 22, 2020",11.26
Saudi Arabia,SAU,"Mar 23, 2020",14.678
Saudi Arabia,SAU,"Mar 24, 2020",16.143
Saudi Arabia,SAU,"Mar 25, 2020",22.031
Saudi Arabia,SAU,"Mar 26, 2020",25.852
Saudi Arabia,SAU,"Mar 27, 2020",29.069
Saudi Arabia,SAU,"Mar 28, 2020",31.712
Saudi Arabia,SAU,"Mar 29, 2020",34.555
Saudi Arabia,SAU,"Mar 30, 2020",35.302
Saudi Arabia,SAU,"Mar 31, 2020",41.736
Saudi Arabia,SAU,"Apr 1, 2020",44.896
Saudi Arabia,SAU,"Apr 2, 2020",49.406
Saudi Arabia,SAU,"Apr 3, 2020",54.145
Saudi Arabia,SAU,"Apr 4, 2020",54.145
Saudi Arabia,SAU,"Apr 5, 2020",62.59
Saudi Arabia,SAU,"Apr 6, 2020",68.507
Saudi Arabia,SAU,"Apr 7, 2020",72.471
Saudi Arabia,SAU,"Apr 8, 2020",80.284
Saudi Arabia,SAU,"Apr 9, 2020",84.219
Saudi Arabia,SAU,"Apr 10, 2020",94.416
Saudi Arabia,SAU,"Apr 11, 2020",104.872
Saudi Arabia,SAU,"Apr 12, 2020",115.845
Saudi Arabia,SAU,"Apr 13, 2020",128.167
Saudi Arabia,SAU,"Apr 14, 2020",141.725
Saudi Arabia,SAU,"Apr 15, 2020",154.22
Saudi Arabia,SAU,"Apr 16, 2020",168.381
Saudi Arabia,SAU,"Apr 17, 2020",183.26
Saudi Arabia,SAU,"Apr 18, 2020",205.148
Saudi Arabia,SAU,"Apr 19, 2020",237.664
Saudi Arabia,SAU,"Apr 20, 2020",268.916
Saudi Arabia,SAU,"Apr 21, 2020",301.144
Saudi Arabia,SAU,"Apr 22, 2020",334.091
Saudi Arabia,SAU,"Apr 23, 2020",366.865
Saudi Arabia,SAU,"Apr 24, 2020",400.128
Saudi Arabia,SAU,"Apr 25, 2020",433.793
Saudi Arabia,SAU,"Apr 26, 2020",468.176
Saudi Arabia,SAU,"Apr 27, 2020",503.305
Saudi Arabia,SAU,"Apr 28, 2020",540.331
Saudi Arabia,SAU,"Apr 29, 2020",576.695
Saudi Arabia,SAU,"Apr 30, 2020",614.755
Saudi Arabia,SAU,"May 1, 2020",653.561
Saudi Arabia,SAU,"May 2, 2020",692.167
Saudi Arabia,SAU,"May 3, 2020",731.289
Saudi Arabia,SAU,"May 4, 2020",775.869
Saudi Arabia,SAU,"May 5, 2020",823.12
Saudi Arabia,SAU,"May 6, 2020",868.935
Saudi Arabia,SAU,"May 7, 2020",917.393
Saudi Arabia,SAU,"May 8, 2020",968.896
Saudi Arabia,SAU,"May 9, 2020",1017.755
Saudi Arabia,SAU,"May 10, 2020",1066.701
Saudi Arabia,SAU,"May 11, 2020",1121.622
Saudi Arabia,SAU,"May 12, 2020",1178.094
Saudi Arabia,SAU,"May 13, 2020",1232.986
Saudi Arabia,SAU,"May 14, 2020",1287.705
Saudi Arabia,SAU,"May 15, 2020",1346.274
Saudi Arabia,SAU,"May 16, 2020",1412.541
Saudi Arabia,SAU,"May 17, 2020",1494.117
Saudi Arabia,SAU,"May 18, 2020",1572.707
Saudi Arabia,SAU,"May 19, 2020",1647.188
Saudi Arabia,SAU,"May 20, 2020",1719.257
Saudi Arabia,SAU,"May 21, 2020",1796.554
Saudi Arabia,SAU,"May 22, 2020",1869.284
Saudi Arabia,SAU,"May 23, 2020",1945.173
Senegal,SEN,"Mar 3, 2020",0.06
Senegal,SEN,"Mar 5, 2020",0.179
Senegal,SEN,"Mar 6, 2020",0.239
Senegal,SEN,"Mar 13, 2020",0.358
Senegal,SEN,"Mar 14, 2020",1.135
Senegal,SEN,"Mar 15, 2020",1.254
Senegal,SEN,"Mar 16, 2020",1.553
Senegal,SEN,"Mar 17, 2020",1.613
Senegal,SEN,"Mar 18, 2020",1.851
Senegal,SEN,"Mar 19, 2020",2.15
Senegal,SEN,"Mar 20, 2020",2.15
Senegal,SEN,"Mar 21, 2020",2.807
Senegal,SEN,"Mar 22, 2020",3.344
Senegal,SEN,"Mar 23, 2020",4.001
Senegal,SEN,"Mar 24, 2020",4.718
Senegal,SEN,"Mar 25, 2020",5.136
Senegal,SEN,"Mar 26, 2020",5.913
Senegal,SEN,"Mar 27, 2020",6.271
Senegal,SEN,"Mar 28, 2020",7.107
Senegal,SEN,"Mar 29, 2020",7.764
Senegal,SEN,"Mar 30, 2020",8.481
Senegal,SEN,"Mar 31, 2020",9.675
Senegal,SEN,"Apr 1, 2020",10.452
Senegal,SEN,"Apr 2, 2020",11.347
Senegal,SEN,"Apr 3, 2020",11.646
Senegal,SEN,"Apr 4, 2020",12.363
Senegal,SEN,"Apr 5, 2020",13.079
Senegal,SEN,"Apr 6, 2020",13.259
Senegal,SEN,"Apr 7, 2020",13.497
Senegal,SEN,"Apr 8, 2020",14.154
Senegal,SEN,"Apr 9, 2020",14.572
Senegal,SEN,"Apr 10, 2020",14.931
Senegal,SEN,"Apr 11, 2020",15.827
Senegal,SEN,"Apr 12, 2020",16.603
Senegal,SEN,"Apr 13, 2020",16.722
Senegal,SEN,"Apr 14, 2020",17.379
Senegal,SEN,"Apr 15, 2020",17.857
Senegal,SEN,"Apr 16, 2020",18.753
Senegal,SEN,"Apr 17, 2020",20.007
Senegal,SEN,"Apr 18, 2020",20.425
Senegal,SEN,"Apr 19, 2020",20.903
Senegal,SEN,"Apr 20, 2020",21.918
Senegal,SEN,"Apr 21, 2020",22.516
Senegal,SEN,"Apr 22, 2020",24.606
Senegal,SEN,"Apr 23, 2020",26.398
Senegal,SEN,"Apr 24, 2020",28.607
Senegal,SEN,"Apr 25, 2020",32.549
Senegal,SEN,"Apr 26, 2020",36.67
Senegal,SEN,"Apr 27, 2020",40.074
Senegal,SEN,"Apr 28, 2020",43.897
Senegal,SEN,"Apr 29, 2020",49.152
Senegal,SEN,"Apr 30, 2020",52.676
Senegal,SEN,"May 1, 2020",55.722
Senegal,SEN,"May 2, 2020",61.156
Senegal,SEN,"May 3, 2020",66.591
Senegal,SEN,"May 4, 2020",70.593
Senegal,SEN,"May 5, 2020",75.908
Senegal,SEN,"May 6, 2020",79.372
Senegal,SEN,"May 7, 2020",85.583
Senegal,SEN,"May 8, 2020",89.107
Senegal,SEN,"May 9, 2020",92.631
Senegal,SEN,"May 10, 2020",97.588
Senegal,SEN,"May 11, 2020",102.067
Senegal,SEN,"May 12, 2020",112.638
Senegal,SEN,"May 13, 2020",119.148
Senegal,SEN,"May 14, 2020",125.717
Senegal,SEN,"May 15, 2020",130.734
Senegal,SEN,"May 16, 2020",137.96
Senegal,SEN,"May 17, 2020",145.067
Senegal,SEN,"May 18, 2020",148.113
Senegal,SEN,"May 19, 2020",151.936
Senegal,SEN,"May 20, 2020",156.295
Senegal,SEN,"May 21, 2020",162.089
Senegal,SEN,"May 22, 2020",167.941
Senegal,SEN,"May 23, 2020",173.735
Serbia,SRB,"Mar 7, 2020",0.147
Serbia,SRB,"Mar 11, 2020",0.735
Serbia,SRB,"Mar 12, 2020",2.645
Serbia,SRB,"Mar 13, 2020",3.527
Serbia,SRB,"Mar 14, 2020",6.025
Serbia,SRB,"Mar 15, 2020",6.76
Serbia,SRB,"Mar 16, 2020",8.083
Serbia,SRB,"Mar 17, 2020",8.377
Serbia,SRB,"Mar 18, 2020",10.581
Serbia,SRB,"Mar 19, 2020",13.814
Serbia,SRB,"Mar 20, 2020",18.517
Serbia,SRB,"Mar 21, 2020",19.84
Serbia,SRB,"Mar 22, 2020",21.897
Serbia,SRB,"Mar 23, 2020",27.628
Serbia,SRB,"Mar 24, 2020",32.625
Serbia,SRB,"Mar 25, 2020",36.593
Serbia,SRB,"Mar 26, 2020",44.529
Serbia,SRB,"Mar 27, 2020",56.432
Serbia,SRB,"Mar 28, 2020",67.16
Serbia,SRB,"Mar 29, 2020",96.846
Serbia,SRB,"Mar 30, 2020",108.897
Serbia,SRB,"Mar 31, 2020",108.897
Serbia,SRB,"Apr 1, 2020",132.264
Serbia,SRB,"Apr 2, 2020",155.777
Serbia,SRB,"Apr 3, 2020",172.09
Serbia,SRB,"Apr 4, 2020",216.912
Serbia,SRB,"Apr 5, 2020",238.662
Serbia,SRB,"Apr 6, 2020",280.399
Serbia,SRB,"Apr 7, 2020",323.311
Serbia,SRB,"Apr 8, 2020",359.61
Serbia,SRB,"Apr 9, 2020",391.794
Serbia,SRB,"Apr 10, 2020",421.333
Serbia,SRB,"Apr 11, 2020",456.309
Serbia,SRB,"Apr 12, 2020",496.723
Serbia,SRB,"Apr 13, 2020",533.463
Serbia,SRB,"Apr 14, 2020",595.774
Serbia,SRB,"Apr 15, 2020",656.174
Serbia,SRB,"Apr 16, 2020",716.134
Serbia,SRB,"Apr 17, 2020",781.531
Serbia,SRB,"Apr 18, 2020",836.2
Serbia,SRB,"Apr 19, 2020",880.875
Serbia,SRB,"Apr 20, 2020",928.49
Serbia,SRB,"Apr 21, 2020",974.341
Serbia,SRB,"Apr 22, 2020",1012.551
Serbia,SRB,"Apr 23, 2020",1045.47
Serbia,SRB,"Apr 24, 2020",1069.277
Serbia,SRB,"Apr 25, 2020",1099.698
Serbia,SRB,"Apr 26, 2020",1143.198
Serbia,SRB,"Apr 27, 2020",1181.848
Serbia,SRB,"Apr 28, 2020",1216.09
Serbia,SRB,"Apr 29, 2020",1248.715
Serbia,SRB,"Apr 30, 2020",1282.075
Serbia,SRB,"May 1, 2020",1323.958
Serbia,SRB,"May 2, 2020",1352.762
Serbia,SRB,"May 3, 2020",1375.835
Serbia,SRB,"May 4, 2020",1390.825
Serbia,SRB,"May 5, 2020",1404.492
Serbia,SRB,"May 6, 2020",1422.127
Serbia,SRB,"May 7, 2020",1438.88
Serbia,SRB,"May 8, 2020",1447.257
Serbia,SRB,"May 9, 2020",1461.218
Serbia,SRB,"May 10, 2020",1474.298
Serbia,SRB,"May 11, 2020",1486.348
Serbia,SRB,"May 12, 2020",1495.46
Serbia,SRB,"May 13, 2020",1505.306
Serbia,SRB,"May 14, 2020",1512.948
Serbia,SRB,"May 15, 2020",1524.558
Serbia,SRB,"May 16, 2020",1533.963
Serbia,SRB,"May 17, 2020",1542.487
Serbia,SRB,"May 18, 2020",1559.24
Serbia,SRB,"May 19, 2020",1572.32
Serbia,SRB,"May 20, 2020",1577.316
Serbia,SRB,"May 21, 2020",1592.012
Serbia,SRB,"May 22, 2020",1604.651
Serbia,SRB,"May 23, 2020",1620.081
Seychelles,SYC,"Mar 15, 2020",20.338
Seychelles,SYC,"Mar 16, 2020",30.506
Seychelles,SYC,"Mar 17, 2020",40.675
Seychelles,SYC,"Mar 18, 2020",40.675
Seychelles,SYC,"Mar 19, 2020",61.013
Seychelles,SYC,"Mar 20, 2020",61.013
Seychelles,SYC,"Mar 21, 2020",71.182
Seychelles,SYC,"Mar 22, 2020",71.182
Seychelles,SYC,"Mar 23, 2020",71.182
Seychelles,SYC,"Mar 24, 2020",71.182
Seychelles,SYC,"Mar 25, 2020",71.182
Seychelles,SYC,"Mar 26, 2020",71.182
Seychelles,SYC,"Mar 27, 2020",71.182
Seychelles,SYC,"Mar 28, 2020",71.182
Seychelles,SYC,"Mar 29, 2020",71.182
Seychelles,SYC,"Mar 30, 2020",81.35
Seychelles,SYC,"Mar 31, 2020",101.688
Seychelles,SYC,"Apr 1, 2020",101.688
Seychelles,SYC,"Apr 2, 2020",101.688
Seychelles,SYC,"Apr 3, 2020",101.688
Seychelles,SYC,"Apr 4, 2020",101.688
Seychelles,SYC,"Apr 5, 2020",101.688
Seychelles,SYC,"Apr 6, 2020",101.688
Seychelles,SYC,"Apr 7, 2020",101.688
Seychelles,SYC,"Apr 8, 2020",101.688
Seychelles,SYC,"Apr 9, 2020",101.688
Seychelles,SYC,"Apr 10, 2020",101.688
Seychelles,SYC,"Apr 11, 2020",101.688
Seychelles,SYC,"Apr 12, 2020",101.688
Seychelles,SYC,"Apr 13, 2020",101.688
Seychelles,SYC,"Apr 14, 2020",101.688
Seychelles,SYC,"Apr 15, 2020",111.857
Seychelles,SYC,"Apr 16, 2020",111.857
Seychelles,SYC,"Apr 17, 2020",111.857
Seychelles,SYC,"Apr 18, 2020",111.857
Seychelles,SYC,"Apr 19, 2020",111.857
Seychelles,SYC,"Apr 20, 2020",111.857
Seychelles,SYC,"Apr 21, 2020",111.857
Seychelles,SYC,"Apr 22, 2020",111.857
Seychelles,SYC,"Apr 23, 2020",111.857
Seychelles,SYC,"Apr 24, 2020",111.857
Seychelles,SYC,"Apr 25, 2020",111.857
Seychelles,SYC,"Apr 26, 2020",111.857
Seychelles,SYC,"Apr 27, 2020",111.857
Seychelles,SYC,"Apr 28, 2020",111.857
Seychelles,SYC,"Apr 29, 2020",111.857
Seychelles,SYC,"Apr 30, 2020",111.857
Seychelles,SYC,"May 1, 2020",111.857
Seychelles,SYC,"May 2, 2020",111.857
Seychelles,SYC,"May 3, 2020",111.857
Seychelles,SYC,"May 4, 2020",111.857
Seychelles,SYC,"May 5, 2020",111.857
Seychelles,SYC,"May 6, 2020",111.857
Seychelles,SYC,"May 7, 2020",111.857
Seychelles,SYC,"May 8, 2020",111.857
Seychelles,SYC,"May 9, 2020",111.857
Seychelles,SYC,"May 10, 2020",111.857
Seychelles,SYC,"May 11, 2020",111.857
Seychelles,SYC,"May 12, 2020",111.857
Seychelles,SYC,"May 13, 2020",111.857
Seychelles,SYC,"May 14, 2020",111.857
Seychelles,SYC,"May 15, 2020",111.857
Seychelles,SYC,"May 16, 2020",111.857
Seychelles,SYC,"May 17, 2020",111.857
Seychelles,SYC,"May 18, 2020",111.857
Seychelles,SYC,"May 19, 2020",111.857
Seychelles,SYC,"May 20, 2020",111.857
Seychelles,SYC,"May 21, 2020",111.857
Seychelles,SYC,"May 22, 2020",111.857
Seychelles,SYC,"May 23, 2020",111.857
Sierra Leone,SLE,"Apr 1, 2020",0.125
Sierra Leone,SLE,"Apr 2, 2020",0.125
Sierra Leone,SLE,"Apr 3, 2020",0.251
Sierra Leone,SLE,"Apr 4, 2020",0.251
Sierra Leone,SLE,"Apr 5, 2020",0.501
Sierra Leone,SLE,"Apr 6, 2020",0.752
Sierra Leone,SLE,"Apr 7, 2020",0.752
Sierra Leone,SLE,"Apr 8, 2020",0.752
Sierra Leone,SLE,"Apr 9, 2020",0.878
Sierra Leone,SLE,"Apr 10, 2020",0.878
Sierra Leone,SLE,"Apr 11, 2020",1.003
Sierra Leone,SLE,"Apr 12, 2020",1.254
Sierra Leone,SLE,"Apr 13, 2020",1.254
Sierra Leone,SLE,"Apr 14, 2020",1.379
Sierra Leone,SLE,"Apr 15, 2020",1.379
Sierra Leone,SLE,"Apr 16, 2020",1.63
Sierra Leone,SLE,"Apr 17, 2020",1.88
Sierra Leone,SLE,"Apr 18, 2020",3.259
Sierra Leone,SLE,"Apr 19, 2020",3.761
Sierra Leone,SLE,"Apr 20, 2020",4.388
Sierra Leone,SLE,"Apr 21, 2020",5.391
Sierra Leone,SLE,"Apr 22, 2020",6.268
Sierra Leone,SLE,"Apr 23, 2020",7.647
Sierra Leone,SLE,"Apr 24, 2020",8.023
Sierra Leone,SLE,"Apr 25, 2020",10.28
Sierra Leone,SLE,"Apr 26, 2020",10.28
Sierra Leone,SLE,"Apr 27, 2020",11.659
Sierra Leone,SLE,"Apr 28, 2020",12.411
Sierra Leone,SLE,"Apr 29, 2020",13.038
Sierra Leone,SLE,"Apr 30, 2020",14.542
Sierra Leone,SLE,"May 1, 2020",15.545
Sierra Leone,SLE,"May 2, 2020",17.049
Sierra Leone,SLE,"May 3, 2020",19.431
Sierra Leone,SLE,"May 4, 2020",19.682
Sierra Leone,SLE,"May 5, 2020",22.314
Sierra Leone,SLE,"May 6, 2020",24.947
Sierra Leone,SLE,"May 7, 2020",28.206
Sierra Leone,SLE,"May 8, 2020",28.958
Sierra Leone,SLE,"May 9, 2020",32.218
Sierra Leone,SLE,"May 10, 2020",36.48
Sierra Leone,SLE,"May 11, 2020",38.486
Sierra Leone,SLE,"May 12, 2020",42.372
Sierra Leone,SLE,"May 13, 2020",42.372
Sierra Leone,SLE,"May 14, 2020",48.515
Sierra Leone,SLE,"May 15, 2020",51.147
Sierra Leone,SLE,"May 16, 2020",56.036
Sierra Leone,SLE,"May 17, 2020",57.917
Sierra Leone,SLE,"May 18, 2020",63.307
Sierra Leone,SLE,"May 19, 2020",65.062
Sierra Leone,SLE,"May 20, 2020",66.943
Sierra Leone,SLE,"May 21, 2020",71.456
Sierra Leone,SLE,"May 22, 2020",73.336
Sierra Leone,SLE,"May 23, 2020",75.969
Singapore,SGP,"Dec 31, 2019",0
Singapore,SGP,"Jan 1, 2020",0
Singapore,SGP,"Jan 2, 2020",0
Singapore,SGP,"Jan 3, 2020",0
Singapore,SGP,"Jan 4, 2020",0
Singapore,SGP,"Jan 5, 2020",0
Singapore,SGP,"Jan 6, 2020",0
Singapore,SGP,"Jan 7, 2020",0
Singapore,SGP,"Jan 8, 2020",0
Singapore,SGP,"Jan 9, 2020",0
Singapore,SGP,"Jan 10, 2020",0
Singapore,SGP,"Jan 11, 2020",0
Singapore,SGP,"Jan 12, 2020",0
Singapore,SGP,"Jan 13, 2020",0
Singapore,SGP,"Jan 14, 2020",0
Singapore,SGP,"Jan 15, 2020",0
Singapore,SGP,"Jan 16, 2020",0
Singapore,SGP,"Jan 17, 2020",0
Singapore,SGP,"Jan 18, 2020",0
Singapore,SGP,"Jan 19, 2020",0
Singapore,SGP,"Jan 20, 2020",0
Singapore,SGP,"Jan 21, 2020",0
Singapore,SGP,"Jan 22, 2020",0
Singapore,SGP,"Jan 23, 2020",0
Singapore,SGP,"Jan 24, 2020",0.513
Singapore,SGP,"Jan 25, 2020",0.513
Singapore,SGP,"Jan 26, 2020",0.684
Singapore,SGP,"Jan 27, 2020",0.684
Singapore,SGP,"Jan 28, 2020",0.855
Singapore,SGP,"Jan 29, 2020",1.197
Singapore,SGP,"Jan 30, 2020",1.709
Singapore,SGP,"Jan 31, 2020",2.222
Singapore,SGP,"Feb 1, 2020",2.735
Singapore,SGP,"Feb 2, 2020",3.077
Singapore,SGP,"Feb 3, 2020",3.077
Singapore,SGP,"Feb 4, 2020",3.077
Singapore,SGP,"Feb 5, 2020",4.102
Singapore,SGP,"Feb 6, 2020",4.786
Singapore,SGP,"Feb 7, 2020",5.128
Singapore,SGP,"Feb 8, 2020",5.641
Singapore,SGP,"Feb 9, 2020",6.837
Singapore,SGP,"Feb 10, 2020",7.35
Singapore,SGP,"Feb 11, 2020",7.692
Singapore,SGP,"Feb 12, 2020",8.034
Singapore,SGP,"Feb 13, 2020",8.547
Singapore,SGP,"Feb 14, 2020",9.914
Singapore,SGP,"Feb 15, 2020",11.452
Singapore,SGP,"Feb 16, 2020",12.307
Singapore,SGP,"Feb 17, 2020",12.82
Singapore,SGP,"Feb 18, 2020",13.162
Singapore,SGP,"Feb 19, 2020",13.845
Singapore,SGP,"Feb 20, 2020",14.358
Singapore,SGP,"Feb 21, 2020",14.529
Singapore,SGP,"Feb 22, 2020",14.7
Singapore,SGP,"Feb 23, 2020",15.213
Singapore,SGP,"Feb 24, 2020",15.213
Singapore,SGP,"Feb 25, 2020",15.384
Singapore,SGP,"Feb 26, 2020",15.555
Singapore,SGP,"Feb 27, 2020",15.897
Singapore,SGP,"Feb 28, 2020",16.409
Singapore,SGP,"Feb 29, 2020",16.751
Singapore,SGP,"Mar 1, 2020",17.435
Singapore,SGP,"Mar 2, 2020",18.119
Singapore,SGP,"Mar 3, 2020",18.46
Singapore,SGP,"Mar 4, 2020",18.802
Singapore,SGP,"Mar 5, 2020",19.144
Singapore,SGP,"Mar 6, 2020",19.999
Singapore,SGP,"Mar 7, 2020",22.221
Singapore,SGP,"Mar 8, 2020",23.588
Singapore,SGP,"Mar 9, 2020",25.64
Singapore,SGP,"Mar 10, 2020",27.349
Singapore,SGP,"Mar 11, 2020",28.374
Singapore,SGP,"Mar 12, 2020",30.426
Singapore,SGP,"Mar 13, 2020",31.964
Singapore,SGP,"Mar 14, 2020",34.186
Singapore,SGP,"Mar 15, 2020",36.579
Singapore,SGP,"Mar 16, 2020",38.63
Singapore,SGP,"Mar 17, 2020",41.536
Singapore,SGP,"Mar 18, 2020",45.467
Singapore,SGP,"Mar 19, 2020",53.501
Singapore,SGP,"Mar 20, 2020",58.971
Singapore,SGP,"Mar 21, 2020",65.808
Singapore,SGP,"Mar 22, 2020",73.842
Singapore,SGP,"Mar 23, 2020",77.773
Singapore,SGP,"Mar 24, 2020",87.003
Singapore,SGP,"Mar 25, 2020",95.379
Singapore,SGP,"Mar 26, 2020",97.088
Singapore,SGP,"Mar 27, 2020",101.533
Singapore,SGP,"Mar 28, 2020",125.121
Singapore,SGP,"Mar 29, 2020",137.257
Singapore,SGP,"Mar 30, 2020",144.265
Singapore,SGP,"Mar 31, 2020",144.265
Singapore,SGP,"Apr 1, 2020",150.248
Singapore,SGP,"Apr 2, 2020",170.93
Singapore,SGP,"Apr 3, 2020",179.306
Singapore,SGP,"Apr 4, 2020",190.416
Singapore,SGP,"Apr 5, 2020",203.236
Singapore,SGP,"Apr 6, 2020",223.748
Singapore,SGP,"Apr 7, 2020",235.029
Singapore,SGP,"Apr 8, 2020",253.148
Singapore,SGP,"Apr 9, 2020",277.42
Singapore,SGP,"Apr 10, 2020",326.306
Singapore,SGP,"Apr 11, 2020",326.306
Singapore,SGP,"Apr 12, 2020",392.968
Singapore,SGP,"Apr 13, 2020",432.795
Singapore,SGP,"Apr 14, 2020",498.774
Singapore,SGP,"Apr 15, 2020",555.865
Singapore,SGP,"Apr 16, 2020",632.271
Singapore,SGP,"Apr 17, 2020",756.708
Singapore,SGP,"Apr 18, 2020",863.197
Singapore,SGP,"Apr 19, 2020",1024.213
Singapore,SGP,"Apr 20, 2020",1126.088
Singapore,SGP,"Apr 21, 2020",1369.834
Singapore,SGP,"Apr 22, 2020",1559.738
Singapore,SGP,"Apr 23, 2020",1733.403
Singapore,SGP,"Apr 24, 2020",1910.657
Singapore,SGP,"Apr 25, 2020",2063.982
Singapore,SGP,"Apr 26, 2020",2169.616
Singapore,SGP,"Apr 27, 2020",2328.752
Singapore,SGP,"Apr 28, 2020",2465.326
Singapore,SGP,"Apr 29, 2020",2555.577
Singapore,SGP,"Apr 30, 2020",2673.518
Singapore,SGP,"May 1, 2020",2763.77
Singapore,SGP,"May 2, 2020",2923.076
Singapore,SGP,"May 3, 2020",2999.482
Singapore,SGP,"May 4, 2020",3111.783
Singapore,SGP,"May 5, 2020",3209.726
Singapore,SGP,"May 6, 2020",3317.754
Singapore,SGP,"May 7, 2020",3452.447
Singapore,SGP,"May 8, 2020",3579.106
Singapore,SGP,"May 9, 2020",3710.381
Singapore,SGP,"May 10, 2020",3839.091
Singapore,SGP,"May 11, 2020",3988.826
Singapore,SGP,"May 12, 2020",4065.915
Singapore,SGP,"May 13, 2020",4217.018
Singapore,SGP,"May 14, 2020",4332.396
Singapore,SGP,"May 15, 2020",4460.935
Singapore,SGP,"May 16, 2020",4596.483
Singapore,SGP,"May 17, 2020",4675.965
Singapore,SGP,"May 18, 2020",4792.54
Singapore,SGP,"May 19, 2020",4844.673
Singapore,SGP,"May 20, 2020",4921.763
Singapore,SGP,"May 21, 2020",5019.193
Singapore,SGP,"May 22, 2020",5095.77
Singapore,SGP,"May 23, 2020",5200.721
Sint Maarten (Dutch part),SXM,"Mar 3, 2020",23.32
Sint Maarten (Dutch part),SXM,"Mar 26, 2020",46.64
Sint Maarten (Dutch part),SXM,"Mar 27, 2020",46.64
Sint Maarten (Dutch part),SXM,"Mar 28, 2020",69.959
Sint Maarten (Dutch part),SXM,"Mar 29, 2020",69.959
Sint Maarten (Dutch part),SXM,"Mar 30, 2020",69.959
Sint Maarten (Dutch part),SXM,"Apr 1, 2020",139.919
Sint Maarten (Dutch part),SXM,"Apr 2, 2020",373.117
Sint Maarten (Dutch part),SXM,"Apr 3, 2020",536.356
Sint Maarten (Dutch part),SXM,"Apr 4, 2020",536.356
Sint Maarten (Dutch part),SXM,"Apr 5, 2020",536.356
Sint Maarten (Dutch part),SXM,"Apr 6, 2020",582.995
Sint Maarten (Dutch part),SXM,"Apr 7, 2020",582.995
Sint Maarten (Dutch part),SXM,"Apr 8, 2020",932.792
Sint Maarten (Dutch part),SXM,"Apr 9, 2020",932.792
Sint Maarten (Dutch part),SXM,"Apr 10, 2020",1165.99
Sint Maarten (Dutch part),SXM,"Apr 11, 2020",1165.99
Sint Maarten (Dutch part),SXM,"Apr 12, 2020",1165.99
